slug,name,street_number,pre_direction,street_name,street_suffix,post_direction,unit_type,unit_number,full_street,city,state_code,zip5,zip4,latitude,longitude,phone
us-mt-absarokee-st-michael-9eb4e0c8,St. Michael,307,,Woodard,Ave,,,,307 Woodard Ave,Absarokee,MT,59001,,45.51617925,-109.44619513,(406) 322-5542
us-mt-alberton-mission-of-st-albert-the-great-6c0940f9,Mission of St. Albert the Great,117,,Railroad,St,,,,117 Railroad St,Alberton,MT,59820,,47.0023125,-114.4746875,
us-mt-alberton-st-albert-the-great-mission-012bb542,St. Albert the Great Mission,117,,Railroad,Ave,,,,117 Railroad Ave,Alberton,MT,59820,,47.00472476,-114.48586175,(406) 626-4492
us-nd-alexander-our-lady-of-consolation-7938d8af,Our Lady of Consolation,704,,Delaney,St,,,,704 Delaney St,Alexander,ND,58831,,47.8418493,-103.639703,+1-701-842-3791
us-nd-alexander-our-lady-of-consolation-e4e23683,Our Lady of Consolation,704,,Delaney,St,,,,704 Delaney St,Alexander,ND,58831,,47.84187056,-103.63953865,(701) 842-3505
us-mt-anaconda-holy-family-34f929f4,Holy Family,217,W,Pennsylvania,Ave,,,,217 W Pennsylvania Ave,Anaconda,MT,59711,,46.1324175,-112.95436148,(406) 563-8406
us-mt-anaconda-st-peter-4d00573a,St. Peter,401,,Alder,St,,,,401 Alder St,Anaconda,MT,59711,,46.12571006,-112.94505289,(406) 563-8406
us-mt-arlee-st-john-berchmans-fd231438,Mission of St. John Berchmans,31186,,Agency,Rd,,,,31186 Agency Rd (Jocko),Arlee,MT,59821,,47.14014712,-114.01393023,(406) 745-2768
us-mt-arlee-sacred-heart-8dff25e0,Mission of the Sacred Heart,72249,,Fyant,St,,,,72249 Fyant St,Arlee,MT,59821,,47.16388186,-114.08344984,(406) 745-2768
us-mt-ashland-church-of-st-labre-f987cc4a,St. Labre,,,Tongue River,Rd,,,,Tongue River Rd,Ashland,MT,59003,,45.60625,-106.28875,14067844516
us-mt-ashland-st-labre-effb0d0e,St. Labre ,1000,,Tongue River,Rd,,,,1000 Tongue River Rd,Ashland,MT,59003,,45.60614898,-106.27937224,(406) 784-4516 or (406) 784-6038
us-mt-augusta-st-matthias-ac677378,St. Matthias ,508,,Broadway,St,,,,508 Broadway St,Augusta,MT,59410,,47.49254567,-112.39617009,(406) 466-2961
us-mt-avon-st-theodore-mission-2bca95ce,Mission of St. Theodore,,,Old Hwy,Rd,,,,Old Hwy Rd (off of W End Loop),Avon,MT,59713,,46.59798026,-112.60057233,(406) 846-4114
us-mt-babb-st-mary-mission-74ec788a,Mission of St. Mary,,,Hwy 89 at Many Glacier turn,,,,,Hwy 89 at Many Glacier turn,Babb,MT,59411,,48.85934345,-113.43549013,(406) 338-5775
us-mt-bainville-sacred-heart-1e47901c,Sacred Heart,314,,Clinton,St,,,,314 Clinton St,Bainville,MT,59212,,48.14023241,-104.22153746,(406) 768-3305
us-mt-baker-st-john-the-evangelist-d09cfd82,St. John the Evangelist,210,W,Center,Ave,,,,210 W Center Ave,Baker,MT,59313,,46.35774546,-104.27875269,917-525-3420
us-mt-ballantine-sts-cyril-and-methodius-f70daba3,Sts. Cyril and Methodius,2397,S,16th,Rd,,,,2397 S 16th Rd,Ballantine,MT,59006,,45.9577648,-108.15056985,(406) 259-4350 or (406) 245-4911 (Emergency only)
us-nd-beach-st-john-the-baptist-42d5376c,St. John the Baptist,162,,2nd,Ave,SE,,,162 2nd Ave SE,Beach,ND,58621,,46.91303705,-104.00314072,(701) 872-4153
us-mt-belgrade-st-john-vianney-57ac330f,Parish of St. John Vianney,609,N,Quaw,Blvd,,,,609 N Quaw Blvd,Belgrade,MT,59714,,45.78405231,-111.17263723,(406) 388-1290
us-mt-belt-st-mark-the-evangelist-7d9cff8c,St. Mark,132,,Castner,St,,,,132 Castner St,Belt,MT,59412,,47.38900912,-110.92701504,(406) 277-3539
us-mt-big-sandy-st-margaret-mary-0a90c666,St. Margaret Mary,364,,Johannes,Ave,,,,364 Johannes Ave,Big Sandy,MT,59520,,48.176023,-110.10846463,(406) 378-2369 or (406) 395-4380
us-mt-big-sky-st-joseph-of-big-sky-0d2aadc0,Mission of St. Joseph of Big Sky,510,,Little Coyote,Rd,,,,510 Little Coyote Rd,Big Sky,MT,59716,,45.26788777,-111.29344633,(406) 646-7755
us-mt-big-timber-st-joseph-3939ad14,St. Joseph,910,,McLeod,St,,,,910 McLeod St,Big Timber,MT,59011,,45.82825308,-109.94777476,(406) 932-4728 
us-mt-bigfork-st-john-paul-ll-24b89447,Parish of St. John Paul II,195,,Coverdell,Rd,,,,195 Coverdell Rd,Bigfork,MT,59911,,48.10436259,-114.09188187,(406) 837-4846
us-mt-billings-mary-queen-of-peace-9f8abb71,Mary Queen of Peace,3411,,3rd,Ave,S,,,3411 3rd Ave S,Billings,MT,59101,,45.77425935,-108.5094165,(406) 259-7611
us-mt-billings-st-bernard-7ebf5664,St. Bernard,226,,Wicks,Ln,,,,226 Wicks Ln,Billings,MT,59105,,45.82688378,-108.48075731,(406) 259-4350 or (406) 245-4911 (Emergency only)
us-mt-billings-st-patrick-co-cathedral-b60aa666,St. Patrick Co Cathedral,215,N,31st,St,,,,215 N 31st St,Billings,MT,59101,,45.78192864,-108.5108951,(406) 259-3389
us-mt-billings-st-pius-x-e66aed9d,St. Pius X,717,,18th,St,W,,,717 18th St W,Billings,MT,59102,,45.77799794,-108.56029663,(406) 656-2522
us-mt-billings-st-thomas-the-apostle-4ba66fc0,St. Thomas the Apostle,2055,,Woody,Dr,,,,2055 Woody Dr,Billings,MT,59102,,45.79104106,-108.57362873,(406) 656-5800
us-mt-bonner-st-ann-c9a613de,Parish of St. Ann,9015,,,Hwy,,,,9015 Hwy 200 E,Bonner,MT,59802,,46.86859575,-113.87328577,(406) 258-6815
us-id-bonners-ferry-st-ann-ee97be52,St. Ann,6712,,El Paso,St,,,,6712 El Paso St,Bonners Ferry,ID,83805,,48.68406778,-116.31656581,208-267-2852
us-mt-boulder-mission-of-st-john-the-evangelist-3ff0ef3e,Mission of St. John the Evangelist,69,,,,,,,69,Boulder,MT,59632,,46.1516875,-112.0025625,
us-mt-boulder-parish-of-st-catherine-cff6b91e,Parish of St. Catherine,214,S,Elder,,,,,214 S Elder,Boulder,MT,59632,,46.2340625,-112.1149375,14062253222
us-mt-boulder-st-catherine-673cfd4c,St. Catherine,214,S,Elder,St,,,,214 S Elder St,Boulder,MT,59632,,46.2335219,-112.11524004,(406) 225-3222
us-mt-boulder-st-john-the-evangelist-86f11ad1,St. John the Evangelist,,,Hwy 69 in the Boulder Valley,,,,,Hwy 69 in the Boulder Valley,Boulder,MT,59632,,46.12346112,-111.95077913,(406) 225-3222
us-mt-box-elder-st-anthony-mission-aecd3774,St. Anthony,235,E,Main,St,,,,235 E Main St,Box Elder,MT,59521,,48.31715188,-110.01188772,(406) 378-2369 or (406) 395-4380
us-mt-bozeman-holy-rosary-9b860ff1,Parish of the Holy Rosary,220,W,Main,St,,,,220 W Main St,Bozeman,MT,59715,,45.67916684,-111.04105392,(406) 587-4581
us-mt-bozeman-resurrection-university-19313f51,Resurrection University,1725,S,11th,Ave,,,,1725 S 11th Ave,Bozeman,MT,59715,,45.66101835,-111.05270222,(406) 586-9243
us-mt-bridger-sacred-heart-31b565d4,Sacred Heart,203,S,4th,St,,,,203 S 4th St,Bridger,MT,59014,,45.29445295,-108.918274,(406) 662-3550 
us-mt-broadus-st-david-969b9ce0,St. David,225,N,Wilbur,St,,,,225 N Wilbur St,Broadus,MT,59317,,45.44551745,-105.41023442,(406) 234-1691
us-mt-broadview-st-theresa-of-the-little-flower-64929ae6,St. Theresa of the Little Flower,16638,,Iowa,Ave,,,,16638 Iowa Ave,Broadview,MT,59015,,46.10020218,-108.87614063,(406) 323-1019
